return-average,return-min,return-max,return-std,episode-length-avg,episode-length-min,episode-length-max,episode-length-std,AverageProgress,MaxProgress,MinProgress,StdProgress,AverageTimeInGoal,MaxTimeInGoal,MinTimeInGoal,StdTimeInGoal,MeanBeginGoalDistance,StdBeginGoalDistance,MinBeginGoalDistance,MaxBeginGoalDistance,MeanFinalGoalDistance,StdFinalGoalDistance,MinFinalGoalDistance,MaxFinalGoalDistance,MeanProgressTowardsGoal,StdProgressTowardsGoal,MinProgressTowardsGoal,MaxProgressTowardsGoal,qf1-avg,qf1-std,qf2-avg,qf2-std,mean-qf-diff,vf-avg,vf-std,mean-sq-bellman-error1,mean-sq-bellman-error2,time-train,time-eval,time-sample,time-total,epoch,pool-size,max-path-return,last-path-return,episodes,total-samples
-821.8573830607842,-821.8573830607842,-821.8573830607842,0.0,618.0,618,618,0.0,11.103329601142534,11.103329601142534,11.103329601142534,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.003035826062026,0.0,1.003035826062026,1.003035826062026,10.996964173937974,0.0,10.996964173937974,10.996964173937974,-1041.2692,314.4845,-1041.2692,314.4845,3.5465155,-1039.874,314.47012,17.822332,17.51457,15.107311085055699,16.72000592200493,14.070295381185133,5343.983272903279,83,84000,[-679.83656512],[-1386.73569074],88,84000
-1457.0202916023504,-1457.0202916023504,-1457.0202916023504,0.0,1000.0,1000,1000,0.0,7.453512087619187,7.453512087619187,7.453512087619187,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,3.3941352546820927,0.0,3.3941352546820927,3.3941352546820927,5.091146119556477,0.0,5.091146119556477,5.091146119556477,-1041.2222,312.4895,-1041.2222,312.4895,4.0357623,-1042.4889,311.8622,31.292582,30.200462,14.961611158243613,10.303156811991357,13.861737085971981,5389.597137699515,84,85000,[-679.83656512],[-1735.73275088],89,85000
-1718.919117992236,-1718.919117992236,-1718.919117992236,0.0,1000.0,1000,1000,0.0,3.680128725355793,3.680128725355793,3.680128725355793,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.240483511293001,0.0,6.240483511293001,6.240483511293001,2.2447978629455685,0.0,2.2447978629455685,2.2447978629455685,-1016.2827,299.77014,-1016.2827,299.77014,3.7133665,-1017.5219,299.38864,21.239817,15.712984,15.026494637946598,16.791431926001678,13.923442133178469,5435.22732277766,85,86000,[-679.83656512],[-1902.56410257],90,86000
-1625.496156078484,-1625.496156078484,-1625.496156078484,0.0,1000.0,1000,1000,0.0,4.117307828822953,4.117307828822953,4.117307828822953,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.462684040708359,0.0,5.462684040708359,5.462684040708359,3.0225973335302108,0.0,3.0225973335302108,3.0225973335302108,-1065.9485,312.74234,-1065.9485,312.74234,3.9233527,-1068.2124,313.11905,19.503418,23.355137,14.899595983035397,16.6805315399979,13.815343530804967,5480.663892956509,86,87000,[-679.83656512],[-1118.44530573],91,87000
-972.4810400702859,-972.4810400702859,-972.4810400702859,0.0,659.0,659,659,0.0,11.09966414684245,11.09966414684245,11.09966414684245,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0332338803888161,0.0,1.0332338803888161,1.0332338803888161,10.966766119611183,0.0,10.966766119611183,10.966766119611183,-1023.78436,302.35516,-1023.78436,302.35516,4.102995,-1026.9154,302.0364,38.310043,39.511337,14.823539538803743,16.725610617009806,13.773566486954223,5520.257446809279,87,88000,[-679.83656512],[-805.34194103],93,88000
-859.6758995837412,-859.6758995837412,-859.6758995837412,0.0,453.0,453,453,0.0,11.233713280659154,11.233713280659154,11.233713280659154,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0061967523201558,0.0,1.0061967523201558,1.0061967523201558,10.993803247679844,0.0,10.993803247679844,10.993803247679844,-1043.2059,314.86575,-1043.2059,314.86575,3.9947767,-1043.165,313.1932,20.819017,21.215055,15.025045219270396,10.996879215002991,13.743216129951179,5556.587337763514,88,89000,[-679.83656512],[-705.09641785],94,89000
-1542.1747294331299,-1542.1747294331299,-1542.1747294331299,0.0,1000.0,1000,1000,0.0,10.856381260921651,10.856381260921651,10.856381260921651,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.271814799960757,0.0,7.271814799960757,7.271814799960757,1.2134665742778123,0.0,1.2134665742778123,1.2134665742778123,-981.7271,325.8547,-981.7271,325.8547,3.9145741,-979.97485,324.78632,16.522587,19.507765,15.010180570243392,7.561560982998344,14.067163291023462,5602.469759699772,89,90000,[-583.3042317],[-583.3042317],96,90000
-1698.3940072102469,-1698.3940072102469,-1698.3940072102469,0.0,1000.0,1000,1000,0.0,9.708487869871336,9.708487869871336,9.708487869871336,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.6831465798227665,0.0,6.6831465798227665,6.6831465798227665,1.802134794415803,0.0,1.802134794415803,1.802134794415803,-1030.852,315.2137,-1030.852,315.2137,3.8867135,-1028.2451,314.72314,23.118341,15.099943,14.943380707190954,16.806261072997586,13.820416792237666,5647.912047525198,90,91000,[-583.3042317],[-1534.35488358],97,91000
-766.7771156187009,-766.7771156187009,-766.7771156187009,0.0,477.0,477,477,0.0,10.943258700839666,10.943258700839666,10.943258700839666,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0616039261160557,0.0,1.0616039261160557,1.0616039261160557,10.938396073883943,0.0,10.938396073883943,10.938396073883943,-1041.7029,309.302,-1041.7029,309.302,3.6153417,-1045.7733,309.02524,19.306679,21.80063,15.138581582112238,16.679517399999895,14.157267031769152,5685.180290142089,91,92000,[-583.3042317],[-770.28978312],98,92000
-1319.0566259301231,-1319.0566259301231,-1319.0566259301231,0.0,1000.0,1000,1000,0.0,8.106115878342385,8.106115878342385,8.106115878342385,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.870888128747957,0.0,4.870888128747957,4.870888128747957,3.6143932454906125,0.0,3.6143932454906125,3.6143932454906125,-1055.21,280.72095,-1055.21,280.72095,3.5258908,-1057.6274,280.36063,15.681804,19.394926,14.856378072843654,7.975163755996618,13.974601910958881,5730.692152612872,92,93000,[-583.3042317],[-1659.00012626],99,93000
-1372.9335029374915,-1372.9335029374915,-1372.9335029374915,0.0,1000.0,1000,1000,0.0,7.554976429132149,7.554976429132149,7.554976429132149,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.294241018540329,0.0,4.294241018540329,4.294241018540329,4.191040355698241,0.0,4.191040355698241,4.191040355698241,-1011.97064,291.03677,-1011.97064,291.03677,3.933906,-1008.3685,292.0738,21.738457,25.065125,15.03577501680411,16.679833191999933,14.285454389755614,5776.703770297419,93,94000,[-583.3042317],[-961.19517532],101,94000
-835.8540470321952,-835.8540470321952,-835.8540470321952,0.0,908.0,908,908,0.0,12.156618663545435,12.156618663545435,12.156618663545435,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0061335014917965,0.0,1.0061335014917965,1.0061335014917965,10.993866498508204,0.0,10.993866498508204,10.993866498508204,-1010.23755,302.9402,-1010.23755,302.9402,3.64005,-1010.9767,302.2844,24.694935,21.968693,14.904863941061194,16.69128924999677,13.74490509465977,5820.484117463158,94,95000,[-583.3042317],[-1573.08248645],102,95000
-1292.6282033550729,-1292.6282033550729,-1292.6282033550729,0.0,1000.0,1000,1000,0.0,8.131959811183231,8.131959811183231,8.131959811183231,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.061504921437751,0.0,5.061504921437751,5.061504921437751,3.4237764528008183,0.0,3.4237764528008183,3.4237764528008183,-1008.81885,302.56113,-1008.81885,302.56113,4.247514,-1006.12146,303.00882,27.178219,27.622822,14.80577010504203,15.131590315999347,13.647608664745349,5865.616853278945,95,96000,[-583.3042317],[-1361.5249853],103,96000
-1126.8733581112085,-1126.8733581112085,-1126.8733581112085,0.0,1000.0,1000,1000,0.0,10.05470410160557,10.05470410160557,10.05470410160557,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,2.2260430648147844,0.0,2.2260430648147844,2.2260430648147844,9.773956935185215,0.0,9.773956935185215,9.773956935185215,-1055.9895,286.7221,-1055.9895,286.7221,3.7248774,-1051.9429,285.93353,25.958292,24.000525,14.93434604324284,16.680596425998374,13.820348364140955,5911.220704283303,96,97000,[-583.3042317],[-1642.53252067],104,97000
-1685.2871512140941,-1685.2871512140941,-1685.2871512140941,0.0,1000.0,1000,1000,0.0,11.905098706829696,11.905098706829696,11.905098706829696,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,8.745278253670797,0.0,8.745278253670797,8.745278253670797,-0.2599968794322276,0.0,-0.2599968794322276,-0.2599968794322276,-1032.921,297.20636,-1032.921,297.20636,4.3236914,-1033.642,296.4453,22.484966,23.059044,14.977743620140245,16.851030695004738,13.831936572067207,5956.7622441915155,97,98000,[-583.3042317],[-1879.54323398],105,98000
-1229.7171136992872,-1229.7171136992872,-1229.7171136992872,0.0,1000.0,1000,1000,0.0,8.105197110733183,8.105197110733183,8.105197110733183,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.921963469815673,0.0,4.921963469815673,4.921963469815673,3.563317904422896,0.0,3.563317904422896,3.563317904422896,-1037.5017,300.4379,-1037.5017,300.4379,3.6202154,-1038.294,299.95264,26.872894,27.123447,14.913470646250062,16.734352572006173,13.675653390208026,6002.039664848955,98,99000,[-583.3042317],[-1783.09532493],106,99000
-1611.6684365724186,-1611.6684365724186,-1611.6684365724186,0.0,1000.0,1000,1000,0.0,10.875831463435214,10.875831463435214,10.875831463435214,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.056132334323749,0.0,7.056132334323749,7.056132334323749,1.4291490399148206,0.0,1.4291490399148206,1.4291490399148206,-1056.4087,325.9004,-1056.4087,325.9004,3.9446354,-1056.03,326.67514,24.679472,24.297987,15.077310627835686,16.688293760991655,13.828953660195111,6047.623347342,99,100000,[-562.5677078],[-562.5677078],107,100000
-1340.8653070582282,-1340.8653070582282,-1340.8653070582282,0.0,1000.0,1000,1000,0.0,7.789792863612663,7.789792863612663,7.789792863612663,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.820247874313021,0.0,4.820247874313021,4.820247874313021,3.6650334999255483,0.0,3.6650334999255483,3.6650334999255483,-987.5762,290.70715,-987.5762,290.70715,3.7572813,-988.08734,291.6146,20.560354,18.208504,14.984242614009418,16.683436776002054,13.825510248716455,6093.234796217745,100,101000,[-562.5677078],[-1793.02478818],108,101000
-607.5506492550659,-607.5506492550659,-607.5506492550659,0.0,597.0,597,597,0.0,12.033217253835877,12.033217253835877,12.033217253835877,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0025767006098107,0.0,1.0025767006098107,1.0025767006098107,10.997423299390189,0.0,10.997423299390189,10.997423299390189,-1053.204,307.5248,-1053.204,307.5248,3.910367,-1054.7759,305.4993,26.93562,25.121033,14.962844628986204,16.80226922201109,13.793287054126267,6131.948633221866,101,102000,[-562.5677078],[-1358.74685805],109,102000
-1364.9199373046465,-1364.9199373046465,-1364.9199373046465,0.0,1000.0,1000,1000,0.0,6.08869595701315,6.08869595701315,6.08869595701315,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,3.357356254763641,0.0,3.357356254763641,3.357356254763641,5.127925119474929,0.0,5.127925119474929,5.127925119474929,-1021.52936,283.72488,-1021.52936,283.72488,3.9648669,-1023.3506,283.8724,31.715813,30.127205,15.024867822852684,9.955948935006745,13.946519192759297,6177.664028812462,102,103000,[-562.5677078],[-918.23327683],111,103000
-1713.9906837874782,-1713.9906837874782,-1713.9906837874782,0.0,1000.0,1000,1000,0.0,3.163346126201966,3.163346126201966,3.163346126201966,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.053257296148684,0.0,6.053257296148684,6.053257296148684,2.432024078089886,0.0,2.432024078089886,2.432024078089886,-1014.88684,318.32852,-1014.88684,318.32852,3.5779037,-1013.8215,318.19498,22.80521,24.039673,15.023572184130899,16.746409350002068,14.01036271317571,6223.408682279769,103,104000,[-562.5677078],[-1416.23685079],112,104000
-1630.6431326984643,-1630.6431326984643,-1630.6431326984643,0.0,1000.0,1000,1000,0.0,4.92971996060776,4.92971996060776,4.92971996060776,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.510373118838759,0.0,4.510373118838759,4.510373118838759,3.9749082553998107,0.0,3.9749082553998107,3.9749082553998107,-1001.6305,294.62506,-1001.6305,294.62506,3.8354354,-1004.61707,293.93845,18.012733,22.357895,15.070848512201337,16.71415531200182,13.81396542506991,6268.9736228950205,104,105000,[-562.5677078],[-1342.50087614],113,105000
-745.0281917429052,-745.0281917429052,-745.0281917429052,0.0,586.0,586,586,0.0,11.006443793406934,11.006443793406934,11.006443793406934,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0195720057007218,0.0,1.0195720057007218,1.0195720057007218,10.980427994299278,0.0,10.980427994299278,10.980427994299278,-1016.58746,292.0129,-1016.58746,292.0129,3.5172026,-1018.6247,292.29248,20.417923,18.921446,15.04074431504705,16.67811173699738,13.739908508956432,6307.518061011055,105,106000,[-562.5677078],[-1440.36568342],114,106000
-1570.615641469161,-1570.615641469161,-1570.615641469161,0.0,1000.0,1000,1000,0.0,8.822075290009925,8.822075290009925,8.822075290009925,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,5.968092028104553,0.0,5.968092028104553,5.968092028104553,2.5171893461340167,0.0,2.5171893461340167,2.5171893461340167,-996.88043,286.43723,-996.88043,286.43723,3.886933,-995.9549,285.17212,22.763418,20.250502,15.053945648993249,9.766219541008468,13.834085039197817,6353.081923631238,106,107000,[-562.5677078],[-1389.18338465],115,107000
-1228.8332471992371,-1228.8332471992371,-1228.8332471992371,0.0,1000.0,1000,1000,0.0,7.225802218027483,7.225802218027483,7.225802218027483,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.5515165210887583,0.0,2.5515165210887583,2.5515165210887583,5.933764853149811,0.0,5.933764853149811,5.933764853149811,-1019.3081,324.60745,-1019.3081,324.60745,3.842155,-1018.8599,324.5014,22.605236,21.58191,14.879213726337184,16.679084179995698,13.776766916183988,6398.415752529778,107,108000,[-562.5677078],[-975.17050974],116,108000
-1269.7656769569878,-1269.7656769569878,-1269.7656769569878,0.0,1000.0,1000,1000,0.0,6.838360395326256,6.838360395326256,6.838360395326256,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,3.3444237013666904,0.0,3.3444237013666904,3.3444237013666904,5.14085767287188,0.0,5.14085767287188,5.14085767287188,-971.62524,297.78653,-971.62524,297.78653,3.7153165,-974.86255,296.3732,18.751778,16.234533,15.015527351206401,16.678292513010092,13.786009508316056,6443.946158597275,108,109000,[-562.5677078],[-961.34912622],117,109000
-1619.9205885250894,-1619.9205885250894,-1619.9205885250894,0.0,1000.0,1000,1000,0.0,9.647085633034209,9.647085633034209,9.647085633034209,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.577515678710773,0.0,6.577515678710773,6.577515678710773,1.9077656955277966,0.0,1.9077656955277966,1.9077656955277966,-987.53516,301.68594,-987.53516,301.68594,3.993887,-990.656,301.77374,18.349182,17.495214,14.99253198277438,16.731354876988917,13.94110098593228,6489.555877984007,109,110000,[-562.5677078],[-671.98343431],119,110000
-1102.2437503742312,-1102.2437503742312,-1102.2437503742312,0.0,1000.0,1000,1000,0.0,6.919807112080177,6.919807112080177,6.919807112080177,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,2.3601702201178623,0.0,2.3601702201178623,2.3601702201178623,6.125111154120708,0.0,6.125111154120708,6.125111154120708,-988.03894,296.79727,-988.03894,296.79727,3.521298,-988.284,296.47928,19.328678,20.238222,14.967306215708959,16.676791749006952,13.911584762157872,6535.249029395869,110,111000,[-562.5677078],[-1494.95138719],120,111000
-1646.3840304878804,-1646.3840304878804,-1646.3840304878804,0.0,1000.0,1000,1000,0.0,10.824481741448224,10.824481741448224,10.824481741448224,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.025566363180292,0.0,7.025566363180292,7.025566363180292,1.459715011058278,0.0,1.459715011058278,1.459715011058278,-986.703,293.11237,-986.703,293.11237,3.6904535,-988.5402,292.0978,22.054197,22.030727,15.102437416164321,16.817299111004104,14.108744064855273,6581.133652220917,111,112000,[-562.5677078],[-1231.19626331],121,112000
-461.18021520071954,-461.18021520071954,-461.18021520071954,0.0,369.0,369,369,0.0,10.988850811827561,10.988850811827561,10.988850811827561,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.004458903635958,0.0,1.004458903635958,1.004458903635958,10.995541096364041,0.0,10.995541096364041,10.995541096364041,-983.99854,316.04443,-983.99854,316.04443,3.9396605,-985.2614,315.49283,24.106743,21.837011,15.101175363219227,16.67515398999967,13.910355889674975,6616.313527948805,112,113000,[-562.5677078],[-1101.87317854],122,113000
-1514.558672224549,-1514.558672224549,-1514.558672224549,0.0,1000.0,1000,1000,0.0,9.579907206920298,9.579907206920298,9.579907206920298,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.337146267232694,0.0,6.337146267232694,6.337146267232694,2.148135107005875,0.0,2.148135107005875,2.148135107005875,-987.60767,292.12488,-987.60767,292.12488,3.9136412,-991.1658,290.83786,23.869753,22.51337,15.052269699779572,6.168821722996654,13.853320895854267,6662.009472309423,113,114000,[-562.5677078],[-1246.58879159],123,114000
-947.2290597104706,-947.2290597104706,-947.2290597104706,0.0,562.0,562,562,0.0,11.198300848252533,11.198300848252533,11.198300848252533,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0227849620900304,0.0,1.0227849620900304,1.0227849620900304,10.97721503790997,0.0,10.97721503790997,10.97721503790997,-998.9679,302.6094,-998.9679,302.6094,3.8238811,-998.00244,303.90408,28.086636,26.03846,14.942303954085219,16.79033523600083,13.806930497055873,6700.157259011583,114,115000,[-562.5677078],[-986.81740523],124,115000
-1267.4497049177469,-1267.4497049177469,-1267.4497049177469,0.0,1000.0,1000,1000,0.0,8.005587140014603,8.005587140014603,8.005587140014603,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.533140082593313,0.0,4.533140082593313,4.533140082593313,3.9521412916452565,0.0,3.9521412916452565,3.9521412916452565,-1007.15027,325.5355,-1007.15027,325.5355,3.5445764,-1009.05853,325.48563,22.388596,20.085026,14.968478118840721,9.40000601200154,13.940404792141635,6745.800404688576,115,116000,[-562.5677078],[-1265.09972544],125,116000
-1399.9308149110116,-1399.9308149110116,-1399.9308149110116,0.0,1000.0,1000,1000,0.0,5.091938585736733,5.091938585736733,5.091938585736733,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.500786098274802,0.0,4.500786098274802,4.500786098274802,3.9844952759637673,0.0,3.9844952759637673,3.9844952759637673,-944.538,308.4575,-944.538,308.4575,3.6529078,-946.6528,309.07602,19.82168,19.579367,14.881873242658912,16.746672174995183,13.996175980748376,6791.653177005981,116,117000,[-562.5677078],[-1028.93399962],126,117000
-1166.6136994064077,-1166.6136994064077,-1166.6136994064077,0.0,1000.0,1000,1000,0.0,8.676717834730033,8.676717834730033,8.676717834730033,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,3.4016385343060622,0.0,3.4016385343060622,3.4016385343060622,8.598361465693937,0.0,8.598361465693937,8.598361465693937,-987.54144,328.9547,-987.54144,328.9547,4.016485,-991.2161,330.31866,17.981897,18.78201,15.238598752926919,16.971861491008895,14.46457645263581,6838.0746062925755,117,118000,[-562.5677078],[-1514.65135161],127,118000
-1235.8770496083741,-1235.8770496083741,-1235.8770496083741,0.0,1000.0,1000,1000,0.0,7.24868433495317,7.24868433495317,7.24868433495317,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.140139375012569,0.0,4.140139375012569,4.140139375012569,4.3451419992260005,0.0,4.3451419992260005,4.3451419992260005,-1000.91125,325.3386,-1000.91125,325.3386,3.6538815,-1003.9464,325.23187,27.585266,26.306496,15.115491518808994,16.719759453000734,14.245271018880885,6884.185128123281,118,119000,[-562.5677078],[-1439.88019536],128,119000
-1359.9339689762537,-1359.9339689762537,-1359.9339689762537,0.0,1000.0,1000,1000,0.0,8.025169782081514,8.025169782081514,8.025169782081514,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.815627517307408,0.0,4.815627517307408,4.815627517307408,3.669653856931162,0.0,3.669653856931162,3.669653856931162,-966.8714,305.2435,-966.8714,305.2435,3.9243085,-969.27686,303.13675,26.565895,26.095688,15.216293434728868,16.75542124900676,14.357818851291086,6930.5116918133135,119,120000,[-562.5677078],[-733.93818056],129,120000
-740.1126902687499,-740.1126902687499,-740.1126902687499,0.0,491.0,491,491,0.0,11.312552115368158,11.312552115368158,11.312552115368158,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0052995941333684,0.0,1.0052995941333684,1.0052995941333684,10.99470040586663,0.0,10.99470040586663,10.99470040586663,-975.50977,313.42514,-975.50977,313.42514,3.8011622,-973.3909,312.4159,28.368357,28.668303,15.122032499770285,16.74716523400275,14.192429031332722,6968.032912084425,120,121000,[-562.5677078],[-598.60069842],131,121000
-1550.5567946402207,-1550.5567946402207,-1550.5567946402207,0.0,1000.0,1000,1000,0.0,9.871283851338834,9.871283851338834,9.871283851338834,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,7.070947819457575,0.0,7.070947819457575,7.070947819457575,1.4143335547809945,0.0,1.4143335547809945,1.4143335547809945,-973.8262,295.01312,-973.8262,295.01312,3.7664204,-974.99664,296.1141,31.518433,24.345337,15.14596916710434,8.20796855801018,14.266483655010234,7014.205328894532,121,122000,[-562.5677078],[-1409.59622543],132,122000
-759.1201827210926,-759.1201827210926,-759.1201827210926,0.0,452.0,452,452,0.0,11.119112397425102,11.119112397425102,11.119112397425102,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0010242429000373,0.0,1.0010242429000373,1.0010242429000373,10.998975757099963,0.0,10.998975757099963,10.998975757099963,-958.9596,291.89487,-958.9596,291.89487,3.8022597,-959.5128,291.4543,24.342625,24.610611,15.291197032958735,16.761242897002376,14.300853950204328,7051.335357733697,122,123000,[-539.34396977],[-539.34396977],134,123000
-1261.67660188964,-1261.67660188964,-1261.67660188964,0.0,1000.0,1000,1000,0.0,7.962433224668812,7.962433224668812,7.962433224668812,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.658596946512452,0.0,4.658596946512452,4.658596946512452,3.826684427726118,0.0,3.826684427726118,3.826684427726118,-928.98444,307.33517,-928.98444,307.33517,3.7957091,-931.2631,307.9056,22.682325,23.148306,15.281497877906077,7.543201017004321,14.300210775109008,7097.627635642726,123,124000,[-539.34396977],[-1028.79382648],135,124000
-1233.327899016304,-1233.327899016304,-1233.327899016304,0.0,1000.0,1000,1000,0.0,9.661268764523708,9.661268764523708,9.661268764523708,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,2.4555092787427975,0.0,2.4555092787427975,2.4555092787427975,9.544490721257203,0.0,9.544490721257203,9.544490721257203,-921.5934,314.72537,-921.5934,314.72537,3.8288538,-923.7384,314.2315,25.392948,24.175997,15.294145891763037,16.709355828992557,14.35772771401389,7144.035375036503,124,125000,[-539.34396977],[-1461.84954428],136,125000
-692.5537161684533,-692.5537161684533,-692.5537161684533,0.0,767.0,767,767,0.0,11.168626847887719,11.168626847887719,11.168626847887719,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0153068434616588,0.0,1.0153068434616588,1.0153068434616588,10.984693156538341,0.0,10.984693156538341,10.984693156538341,-999.95306,324.95917,-999.95306,324.95917,3.9667912,-1001.2268,323.68732,27.2596,20.252066,15.383173221693141,16.761890577996382,14.430121102981502,7186.633462818179,125,126000,[-539.34396977],[-1474.97134322],137,126000
-551.9015406435869,-551.9015406435869,-551.9015406435869,0.0,410.0,410,410,0.0,11.409599183572126,11.409599183572126,11.409599183572126,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.0243599577027944,0.0,1.0243599577027944,1.0243599577027944,10.975640042297206,0.0,10.975640042297206,10.975640042297206,-953.3683,331.2457,-953.3683,331.2457,4.1734805,-955.3827,332.44162,20.620977,21.16087,15.265544710768154,12.78277118699043,14.226801828364842,7222.998842719346,126,127000,[-539.34396977],[-1245.57951909],138,127000
-1100.180176486018,-1100.180176486018,-1100.180176486018,0.0,1000.0,1000,1000,0.0,7.672312514716108,7.672312514716108,7.672312514716108,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,1.2961022582030197,0.0,1.2961022582030197,1.2961022582030197,7.18917911603555,0.0,7.18917911603555,7.18917911603555,-947.9769,346.54333,-947.9769,346.54333,3.8917727,-944.7844,345.6631,20.925352,16.00612,15.168703577830456,6.873895155003993,14.3499658589717,7269.212835889135,127,128000,[-539.34396977],[-1219.66742288],139,128000
-1305.3385026833844,-1305.3385026833844,-1305.3385026833844,0.0,1000.0,1000,1000,0.0,6.997194418906975,6.997194418906975,6.997194418906975,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.212747178711586,0.0,4.212747178711586,4.212747178711586,4.272534195526983,0.0,4.272534195526983,4.272534195526983,-964.4702,309.87454,-964.4702,309.87454,3.565151,-966.0789,310.1401,25.710354,21.7181,15.14088163425913,16.69575838900346,14.25440668797819,7315.285922040377,128,129000,[-539.34396977],[-997.64281882],140,129000
-712.1864965281469,-712.1864965281469,-712.1864965281469,0.0,454.0,454,454,0.0,11.067827098887983,11.067827098887983,11.067827098887983,0.0,0.0,0,0,0.0,12.0,0.0,12.0,12.0,1.021019353066136,0.0,1.021019353066136,1.021019353066136,10.978980646933865,0.0,10.978980646933865,10.978980646933865,-952.30554,325.93954,-952.30554,325.93954,3.4684691,-952.57825,324.26562,19.173279,21.433046,15.214554670077632,16.678990307002096,14.264825220277999,7352.337009952738,129,130000,[-539.34396977],[-1117.70447159],141,130000
-1477.9294350656678,-1477.9294350656678,-1477.9294350656678,0.0,1000.0,1000,1000,0.0,9.957529131011844,9.957529131011844,9.957529131011844,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,6.317629473266566,0.0,6.317629473266566,6.317629473266566,2.167651900972004,0.0,2.167651900972004,2.167651900972004,-941.3793,329.67892,-941.3793,329.67892,3.7908783,-944.6382,328.1297,24.978374,23.647026,15.06911013762874,7.573847464998835,14.256657940350124,7398.345523437718,130,131000,[-539.34396977],[-1237.65956668],142,131000
-1297.9524649303116,-1297.9524649303116,-1297.9524649303116,0.0,1000.0,1000,1000,0.0,7.505560058918488,7.505560058918488,7.505560058918488,0.0,0.0,0,0,0.0,8.48528137423857,0.0,8.48528137423857,8.48528137423857,4.722604700604198,0.0,4.722604700604198,4.722604700604198,3.7626766736343713,0.0,3.7626766736343713,3.7626766736343713,-937.5697,314.05972,-937.5697,314.05972,4.252,-937.1688,313.36563,25.825148,23.76852,15.08827182672394,16.68318045300839,14.14423084432201,7444.25908600977,131,132000,[-539.34396977],[-1270.19810974],143,132000
